id,price,flooring,available_units,towers,construction,ownership,emi,bed,bath,parking,area,costpersqft,flat_on_floor,total_floor,lift,balcony,lattitude,longitude,project_in_acres,builder,project_name,furnish,city,location,property_type,status,extra_rooms,facing,seller,price_category,overlooking,education_mean_km,education_min_km,education_within_2km,transport_mean_km,transport_min_km,transport_within_2km,shopping_centre_mean_km,shopping_centre_min_km,shopping_centre_within_2km,commercial_hub_mean_km,commercial_hub_min_km,commercial_hub_within_2km,hospital_mean_km,hospital_min_km,hospital_within_2km,tourist_mean_km,tourist_min_km,tourist_within_2km,overall_min_mean_km,overall_avg_mean_km,overall_min_min_km,overall_avg_min_km,total_within_2km
cardid72683135,0.94,,100.0,2.0,under construction,,0.42,1.0,1.0,,407.0,23096.0,,,,1.0,19.2321621,72.9873688,6.0,godrej properties,godrej ascend,unfurnished,thane,kolshet road,new property,under construction,,,realestateagent,0.00 - 0.99,,2.1399999999999997,0.4,3,,,0,1.525,0.7,3,,,0,,,0,,,0,1.525,1.8324999999999998,0.4,0.55,6
cardid72838603,4.2,,310.0,8.0,under construction,,1.89,4.0,3.0,,1753.0,23959.0,,,,2.0,19.2321621,72.9873688,20.0,kalpataru ltd.,kalpataru parkcity,unfurnished,thane,kolshet road,new property,under construction,,,realestateagent,4.00 - 4.99,,2.1399999999999997,0.4,3,,,0,1.525,0.7,3,,,0,,,0,,,0,1.525,1.8324999999999998,0.4,0.55,6
cardid72461775,2.84,,370.0,3.0,under construction,,1.28,2.0,2.0,,689.0,41219.0,,,,1.0,19.01321323,72.8554129,7.0,godrej properties,godrej horizon,unfurnished,mumbai,wadala,new property,under construction,,,realestateagent,2.00 - 2.99,,4.3,4.3,0,3.8499999999999996,2.6,0,4.2,4.2,0,3.525,2.9,0,,,0,,,0,3.525,3.9687499999999996,2.6,3.5000000000000004,0
cardid72790421,1.44,,275.0,8.0,under construction,,0.65,2.0,2.0,,565.0,25487.0,,,,,19.215865938964,72.9914374146644,8.4999,rustomjee,rustomjee la vie,unfurnished,thane,majiwada,new property,under construction,,,realestateagent,1.00 - 1.99,,1.92,0.2,3,0.0001,0.0001,1,1.8,1.8,1,,,0,,,0,,,0,0.0001,1.2400333333333333,0.0001,0.6667000000000001,5
cardid72573891,3.2,,,5.0,under construction,,1.44,4.0,4.0,,1566.0,20434.0,,,,2.0,19.1749536837097,72.943103519999,12.0,piramal realty,piramal revanta,unfurnished,mumbai,mulund west,new property,under construction,,,realestateagent,3.00 - 3.99,,4.0,1.0,2,5.375025,0.0001,2,2.26002,0.0001,4,5.819999999999999,1.5,2,,,0,,,0,2.26002,4.3637612500000005,0.0001,0.62505,10
cardid72516747,5.55,,1200.0,5.0,under construction,,2.5,4.0,4.0,,1577.0,35200.0,,,,1.0,19.0135321429189,72.8602998056272,4.0,dosti realty,dosti eastern bay,unfurnished,mumbai,wadala east,new property,under construction,,,realestateagent,5.00 - 5.99,,1.0333333333333334,0.8,3,0.8666666666666667,0.3,3,3.9333333333333336,2.1,0,3.4,2.7,0,,,0,,,0,0.8666666666666667,2.3083333333333336,0.3,1.475,6
cardid72685961,1.02,,,,under construction,,0.46,2.0,2.0,,580.0,17586.0,,,,1.0,19.282975,72.873618,,rna group,rna ng bliss,unfurnished,thane,mira road east,new property,under construction,,,realestateagent,1.00 - 1.99,,,,0,,,0,0.9,0.9,1,,,0,,,0,,,0,0.9,0.9,0.9,0.9,1
cardid72630647,6.09,,173.0,2.0,under construction,,2.75,3.0,3.0,,1057.0,57673.0,,,,,19.062055421515,72.8541362644682,0.2617,rustomjee,rustomjee seasons,unfurnished,mumbai,bandra east,new property,under construction,,,realestateagent,6.00 - 6.99,,0.9800000000000001,0.1,5,1.65,1.6,2,2.8400000000000003,1.2,2,2.8400000000000003,0.1,3,0.7,0.7,1,,,0,0.7,1.802,0.1,0.74,13
cardid72725825,1.09,,,,under construction,,0.49,1.0,1.0,,434.0,25115.0,,,,,19.1848724519187,72.8629697025013,,ardhya universal llp,malad amar cooperative housing socity ltd.,unfurnished,mumbai,malad east,new property,under construction,,,realestateagent,1.00 - 1.99,,1.9333333333333333,0.9,2,,,0,1.1,0.6,5,2.6399999999999997,0.8,2,2.7,0.9,3,0.9,0.9,2,0.9,1.8546666666666667,0.6,0.82,14
cardid72457753,0.34,,750.0,10.0,less than 5 years,,0.15,1.0,2.0,,380.0,8947.0,,,,3.0,19.4715847,72.80535875,5.0,sridutt constructions,garden avenue k,unfurnished,palghar,virar west,new property,ready to move,,,realestateagent,0.00 - 0.99,,40.03333333333333,30.5,0,31.3,1.8,1,19.72,1.8,1,48.1,48.1,0,,,0,,,0,19.72,34.788333333333334,1.8,20.549999999999997,2
cardid72513003,0.84,,673.0,,under construction,,0.38,1.0,1.0,,430.0,19535.0,,,,1.0,19.2392002271759,72.997235034948,25.0,runwal group,runwal codename enchanted,unfurnished,thane,kolshet,new property,under construction,,,realestateagent,0.00 - 0.99,,1.675,1.2,3,,,0,2.5,1.5,2,,,0,,,0,,,0,1.675,2.0875,1.2,1.35,5
cardid72784625,1.95,,,,under construction,,0.88,2.0,2.0,,838.0,23270.0,,,,1.0,19.034973,73.02228,,hari om developers,aniruddha icon,unfurnished,navi mumbai,nerul,new property,under construction,,,realestateagent,1.00 - 1.99,,0.86,0.7,5,0.5,0.5,2,2.825,1.5,2,6.625,4.0,0,,,0,,,0,0.5,2.7025,0.5,1.675,9
cardid72675597,1.7,,,,under construction,,0.77,2.0,2.0,,660.0,25758.0,,,,,19.2101312179652,72.8305011930765,,shreeji sharan group of companies,building no 18 the gateway,unfurnished,mumbai,kandivali west,new property,under construction,,,realestateagent,1.00 - 1.99,,,,0,0.0001,0.0001,2,0.32006,0.0001,5,,,0,5.86006,0.0001,4,,,0,0.0001,2.0600733333333334,0.0001,0.0001,11
cardid72676649,2.37,,200.0,1.0,under construction,,1.07,2.0,2.0,,659.0,35964.0,,,,1.0,19.1373697481266,72.8257229439874,8.0,transcon group,transcon triumph tower 4,unfurnished,mumbai,andheri west,new property,under construction,,,realestateagent,2.00 - 2.99,,1.7399999999999998,0.8,3,1.9,0.9,1,0.82,0.6,5,1.0,0.9,2,,,0,1.075,0.9,4,0.82,1.307,0.6,0.8200000000000001,15
cardid72797121,0.7,,1100.0,8.0,under construction,,0.32,2.0,2.0,,567.0,12346.0,,,,4.0,19.39954,72.8604165,,the imperial lifestyle,imperial splendora,unfurnished,palghar,vasai east,new property,under construction,,,realestateagent,0.00 - 0.99,,10.2,10.2,0,11.5,9.8,0,13.45,11.6,0,23.35,17.8,0,,,0,,,0,10.2,14.625,9.8,12.350000000000001,0
cardid72465179,1.67,,559.0,1.0,under construction,,0.75,2.0,2.0,,650.0,25692.0,,,,1.0,19.149901,72.931134,1.0,wmi real estate developers llp,ashford regal,unfurnished,mumbai,bhandup west,new property,under construction,,,realestateagent,1.00 - 1.99,,5.1000000000000005,0.4,1,6.0,1.7,1,4.4,0.9,1,8.15,6.0,0,0.7,0.7,1,,,0,0.7,4.87,0.4,1.94,4
cardid72529979,2.97,,674.0,2.0,under construction,,1.34,3.0,2.0,,968.0,30682.0,,,,2.0,19.1629924,72.8393019,2.0,sunteck realty ltd.,sunteck city 4th avenue,unfurnished,mumbai,goregaon west,new property,under construction,,,realestateagent,2.00 - 2.99,,4.866666666666666,0.6,1,8.7,7.6,0,2.08,0.1,4,4.66,1.7,2,0.3,0.1,3,,,0,0.3,4.121333333333333,0.1,2.0199999999999996,10
cardid72799359,0.72,,,1.0,under construction,,0.32,1.0,2.0,,430.0,16742.0,,,,1.0,19.282975,72.873618,3.0493,vihang group & reyanshp realty llp,luxuria,unfurnished,thane,mira road east,new property,under construction,,,realestateagent,0.00 - 0.99,,,,0,,,0,0.9,0.9,1,,,0,,,0,,,0,0.9,0.9,0.9,0.9,1
cardid72818219,2.35,,58.0,15.0,under construction,,1.06,3.0,3.0,,950.0,24737.0,,,,1.0,19.218154,72.993664,32.0,piramal realty,piramal vaikunth,unfurnished,thane,balkum pada,new property,under construction,,,realestateagent,2.00 - 2.99,,6.180000000000001,2.1,0,,,0,1.4500000000000002,1.3,4,1.5,1.5,1,,,0,,,0,1.4500000000000002,3.0433333333333334,1.3,1.6333333333333335,5
cardid72607511,0.617,,227.0,1.0,under construction,,0.28,1.0,2.0,,447.0,13801.0,,,,3.0,19.2783121,72.8580188,,chheda group,chheda avighna,unfurnished,thane,mira bhayandar,new property,under construction,,,realestateagent,0.00 - 0.99,,6.8999999999999995,1.7,1,2.266666666666667,0.4,1,9.525,2.9,0,15.325,10.6,0,,,0,,,0,2.266666666666667,8.504166666666666,0.4,3.9,2
cardid72816393,5.75,,,,under construction,,2.59,3.0,3.0,,1258.0,45707.0,,,,2.0,18.9920224182449,72.8537565266891,,l&t realty,the gateway,unfurnished,mumbai,sewri,new property,under construction,,,realestateagent,5.00 - 5.99,,1.2333333333333334,1.1,3,0.8,0.8,1,2.7,0.5,1,,,0,,,0,,,0,0.8,1.5777777777777777,0.5,0.8000000000000002,5
cardid72607367,0.5,,,,under construction,,0.23,2.0,2.0,,555.0,9000.0,,,,3.0,19.3914260104194,72.8285855834131,,ruparel realty,ruparel sereno,unfurnished,palghar,vasai,new property,under construction,,,realestateagent,0.00 - 0.99,,,,0,4.35,1.4,1,15.65,1.5,1,22.839999999999996,1.4,1,,,0,,,0,4.35,14.28,1.4,1.4333333333333333,3
cardid72771447,1.1,,,,under construction,,0.5,1.0,2.0,,395.0,27848.0,,,,,19.0459181155422,72.8975231581492,,vaibhavlaxmi builders,vaibhavlaxmi queens avenue,unfurnished,mumbai,chembur,new property,under construction,,,realestateagent,1.00 - 1.99,,2.25,1.3,3,,,0,5.033333333333333,2.7,0,7.26,1.5,1,,,0,1.5,1.5,2,1.5,4.010833333333333,1.3,1.75,6
cardid72862053,2.62,,,2.0,under construction,,1.18,3.0,3.0,,938.0,27932.0,,,,1.0,19.225129,72.9772647,3.0,raymond realty,the address by gs tower a,unfurnished,thane,thane west,new property,under construction,,,realestateagent,2.00 - 2.99,,3.8,0.8,1,2.35,1.9,3,3.46,0.1,3,1.9,1.9,4,1.9,1.9,2,,,0,1.9,2.682,0.1,1.3199999999999998,13
cardid72708225,0.59,,,,under construction,,0.27,1.0,1.0,,322.0,18323.0,,,,2.0,19.3096844760714,72.8623193046283,,jp infra realty pvt ltd,codename starlife,unfurnished,thane,bhayandar east,new property,under construction,,,realestateagent,0.00 - 0.99,,19.75,1.6,1,13.233333333333334,0.6,2,37.3,37.3,0,37.4,33.7,0,,,0,0.6,0.6,1,0.6,21.656666666666666,0.6,14.76,4
cardid72537385,0.986,,298.0,1.0,under construction,,0.44,1.0,2.0,,365.0,27000.0,,,,,19.2050017,72.8692711,3.0,sethia infrastructure,sethia pride,unfurnished,mumbai,kandivali east,new property,under construction,,,realestateagent,0.00 - 0.99,,2.55,0.5,1,2.45,1.8,1,1.7600000000000002,1.0,3,4.0,3.4,0,,,0,,,0,1.7600000000000002,2.69,0.5,1.6749999999999998,5
cardid72822377,0.95,,,,under construction,,0.43,1.0,1.0,,420.0,22619.0,,,,1.0,19.0615645059118,72.880543263673,,raghav realty developers,raghav parijat,unfurnished,mumbai,kurla east,new property,under construction,,,realestateagent,0.00 - 0.99,,2.2,2.1,0,0.85,0.5,2,2.9,2.9,0,1.86,1.2,3,,,0,,,0,0.85,1.9525000000000001,0.5,1.675,5
cardid72605369,1.71,,350.0,4.0,under construction,,0.77,2.0,2.0,,752.0,22843.0,,,,1.0,19.0908063,72.9076669,,rockline group,the meridian towers,unfurnished,mumbai,ghatkopar west,new property,under construction,,,realestateagent,1.00 - 1.99,,0.5,0.5,1,,,0,2.025,1.4,2,3.6,0.8,2,0.5,0.5,1,,,0,0.5,1.65625,0.5,0.8,6
cardid72914363,0.561,,,,under construction,,0.25,2.0,2.0,,462.0,12152.0,,,,,19.2516923732421,72.9728195264109,,jp infra realty pvt ltd,codename lottery,unfurnished,thane,ghodbunder road,new property,under construction,,,realestateagent,0.00 - 0.99,,2.675,2.0,2,,,0,4.04,2.0,1,4.15,1.8,1,,,0,,,0,2.675,3.6216666666666666,1.8,1.9333333333333333,4
cardid72431893,2.4,,,,under construction,,1.08,1.0,1.0,,447.0,53691.0,,,,1.0,19.0287954865428,72.838688734427,,shree siddhivinayak,park abode,unfurnished,mumbai,shivaji park,new property,under construction,,,realestateagent,2.00 - 2.99,,0.2,0.2,1,,,0,,,0,0.4,0.4,1,0.5,0.5,1,,,0,0.2,0.3666666666666667,0.2,0.3666666666666667,3
cardid71539153,4.35,,200.0,1.0,under construction,,1.96,3.0,3.0,,1115.0,39013.0,,,,,19.03705656,72.87971032,30.0,lodha group,lodha aura,unfurnished,mumbai,wadala,new property,under construction,,,realestateagent,4.00 - 4.99,,4.3,4.3,0,3.8499999999999996,2.6,0,4.2,4.2,0,3.525,2.9,0,,,0,,,0,3.525,3.9687499999999996,2.6,3.5000000000000004,0
cardid67440077,1.45,"vitrified, wooden",60.0,1.0,under construction,,0.65,2.0,2.0,,611.0,23732.0,,22.0,2.0,,19.21863737,72.83411657,,dem infra,shri siddhivinayak by dem,unfurnished,mumbai,kandivali west,new property,under construction,,,organization,1.00 - 1.99,,,,0,0.0001,0.0001,2,0.32006,0.0001,5,,,0,5.86006,0.0001,4,,,0,0.0001,2.0600733333333334,0.0001,0.0001,11
cardid71931889,1.8,vitrified,100.0,6.0,under construction,,0.81,2.0,3.0,,750.0,24000.0,,28.0,2.0,,19.0494545088161,73.0153394878658,68.0,raheja universal,raheja solaris,unfurnished,navi mumbai,juinagar,new property,under construction,,,realestateagent,1.00 - 1.99,,,,0,,,0,,,0,,,0,,,0,,,0,,,,,0
cardid71390387,2.61,"vitrified, ceramic tiles, marble",30.0,1.0,under construction,,1.18,2.0,2.0,1.0,679.0,38439.0,23.0,23.0,3.0,,19.05776266,72.84394715,,rustomjee,rustomjee stella,unfurnished,mumbai,bandra east,new property,under construction,,,realestateagent,2.00 - 2.99,,0.9800000000000001,0.1,5,1.65,1.6,2,2.8400000000000003,1.2,2,2.8400000000000003,0.1,3,0.7,0.7,1,,,0,0.7,1.802,0.1,0.74,13
cardid71577619,2.5,,500.0,6.0,under construction,,1.13,2.0,2.0,1.0,820.0,30488.0,,,2.0,,19.2050017,72.8692711,18.0,godrej properties,godrej reserve,unfurnished,mumbai,kandivali east,new property,under construction,,,realestateagent,2.00 - 2.99,,2.55,0.5,1,2.45,1.8,1,1.7600000000000002,1.0,3,4.0,3.4,0,,,0,,,0,1.7600000000000002,2.69,0.5,1.6749999999999998,5
cardid71538551,2.96,,370.0,3.0,under construction,,1.33,2.0,2.0,,777.0,38095.0,,,4.0,,19.01321323,72.8554129,7.0,godrej properties,godrej horizon,unfurnished,mumbai,wadala,new property,under construction,,,realestateagent,2.00 - 2.99,,4.3,4.3,0,3.8499999999999996,2.6,0,4.2,4.2,0,3.525,2.9,0,,,0,,,0,3.525,3.9687499999999996,2.6,3.5000000000000004,0
cardid71938329,2.01,,385.0,3.0,under construction,,0.91,2.0,2.0,1.0,710.0,28310.0,,,2.0,,19.1749536837097,72.943103519999,7.0,ashwin sheth group and emami group,sheth montana,unfurnished,mumbai,mulund west,new property,under construction,,,realestateagent,2.00 - 2.99,,4.0,1.0,2,5.375025,0.0001,2,2.26002,0.0001,4,5.819999999999999,1.5,2,,,0,,,0,2.26002,4.3637612500000005,0.0001,0.62505,10
cardid72837619,3.7,"vitrified, wooden",500.0,6.0,under construction,,1.67,3.0,3.0,2.0,1332.0,27778.0,,50.0,3.0,,19.2050017,72.8692711,18.0,godrej properties,godrej reserve,unfurnished,mumbai,kandivali east,new property,under construction,,,realestateagent,3.00 - 3.99,,2.55,0.5,1,2.45,1.8,1,1.7600000000000002,1.0,3,4.0,3.4,0,,,0,,,0,1.7600000000000002,2.69,0.5,1.6749999999999998,5
cardid71595485,3.55,,,1.0,under construction,,1.6,3.0,3.0,1.0,924.0,38420.0,,,2.0,,19.05943,72.84603,,shapoorji pallonji group,bkc 9,unfurnished,mumbai,bandra east,new property,under construction,,,realestateagent,3.00 - 3.99,,0.9800000000000001,0.1,5,1.65,1.6,2,2.8400000000000003,1.2,2,2.8400000000000003,0.1,3,0.7,0.7,1,,,0,0.7,1.802,0.1,0.74,13
cardid72374699,2.5,"vitrified, wooden, marble",1000.0,11.0,under construction,,1.13,2.0,2.0,1.0,755.0,33113.0,,,4.0,,19.13713827,72.86249879,6.0,kalpataru ltd.,kalpataru vivant,unfurnished,mumbai,jogeshwari vikhroli link road,new property,under construction,,,realestateagent,2.00 - 2.99,,2.5,2.3,0,4.25,4.2,0,4.15,4.0,0,3.94,1.6,1,,,0,,,0,2.5,3.71,1.6,3.025,1
cardid71199133,0.727,"vitrified, wooden",342.0,6.0,,,0.33,1.0,2.0,,428.0,16991.0,,14.0,2.0,,19.06922722,73.08549661,2.2981,juhi developers,niharika absolute,unfurnished,navi mumbai,kharghar,new property,ready to move,,,organization,0.00 - 0.99,,3.04,1.1,1,2.7600000000000002,1.9,1,4.12,2.3,0,6.0,2.3,0,,,0,,,0,2.7600000000000002,3.9800000000000004,1.1,1.9,2
cardid72707967,2.89,marble,72.0,1.0,under construction,,1.3,3.0,3.0,,1104.0,26180.0,,18.0,3.0,,19.22146636218051,72.9632815168789,,tata housing development company ltd.,tata serein,unfurnished,thane,pokharan road number 2,new property,under construction,,,organization,2.00 - 2.99,,1.5,0.5,4,,,0,1.0250000000000001,0.4,3,,,0,,,0,,,0,1.0250000000000001,1.2625000000000002,0.4,0.45,7
cardid70781823,2.7,"vitrified, wooden, ceramic tiles, marbonite",17.0,1.0,under construction,,1.22,3.0,3.0,1.0,953.0,28332.0,,,2.0,,19.12258881546707,72.84816580425078,0.2471,aventus realty,aventus westbrook,unfurnished,mumbai,andheri east,new property,under construction,,,organization,2.00 - 2.99,,66.35,11.2,0,,,0,6.9399999999999995,1.9,1,3.7600000000000002,0.8,4,1.4333333333333333,0.7,2,,,0,1.4333333333333333,19.620833333333334,0.7,3.65,7
cardid62546059,1.25,vitrified,58.0,15.0,under construction,,0.56,2.0,2.0,,560.0,22321.0,,38.0,,,19.218154,72.993664,32.0,piramal realty,piramal vaikunth,unfurnished,thane,balkum pada,new property,under construction,,,organization,1.00 - 1.99,,6.180000000000001,2.1,0,,,0,1.4500000000000002,1.3,4,1.5,1.5,1,,,0,,,0,1.4500000000000002,3.0433333333333334,1.3,1.6333333333333335,5
cardid72477349,2.1,marble,738.0,2.0,under construction,,0.95,2.0,2.0,,718.0,29248.0,,,,,19.179282548826244,72.84290686178245,0.38,chandak group,chandak treesourus,unfurnished,mumbai,malad west,new property,under construction,,,organization,2.00 - 2.99,,4.25,0.4,1,,,0,1.58,0.7,3,7.033333333333334,5.6,0,1.1,0.7,2,0.7,0.7,1,0.7,2.9326666666666665,0.4,1.6199999999999999,7
cardid64917173,0.45,vitrified,312.0,3.0,under construction,,0.2,1.0,1.0,1.0,255.0,17647.0,,,2.0,,18.9894007,73.1175162,1.0,jindal builder,jindal avenue,unfurnished,navi mumbai,panvel,new property,under construction,,,organization,0.00 - 0.99,,1.54,1.1,5,0.45,0.4,2,2.96,0.4,3,16.849999999999998,7.8,0,1.3,1.3,1,,,0,0.45,4.619999999999999,0.4,2.2,11
cardid72619117,1.49,,500.0,3.0,under construction,,0.67,2.0,2.0,1.0,577.0,25823.0,,38.0,2.0,,19.1749536837097,72.943103519999,,sugee developer pvt ltd,sugee teakwood,unfurnished,mumbai,mulund west,new property,under construction,,,organization,1.00 - 1.99,,4.0,1.0,2,5.375025,0.0001,2,2.26002,0.0001,4,5.819999999999999,1.5,2,,,0,,,0,2.26002,4.3637612500000005,0.0001,0.62505,10
cardid71024761,3.26,"vitrified, ceramic tiles, marble",230.0,1.0,,,1.47,3.0,3.0,1.0,1037.0,31437.0,40.0,43.0,5.0,,19.1940346300819,72.8257561606587,0.0,lotus logistics,lotus sky garden,unfurnished,mumbai,malad west,new property,ready to move,,,organization,3.00 - 3.99,,4.25,0.4,1,,,0,1.58,0.7,3,7.033333333333334,5.6,0,1.1,0.7,2,0.7,0.7,1,0.7,2.9326666666666665,0.4,1.6199999999999999,7
cardid71273837,2.79,,70.0,1.0,under construction,,1.26,4.0,4.0,1.0,1545.0,18058.0,,,2.0,,19.03956062,73.07439275,,pote group,pote pallacio,unfurnished,navi mumbai,kharghar,new property,under construction,,,organization,2.00 - 2.99,,3.04,1.1,1,2.7600000000000002,1.9,1,4.12,2.3,0,6.0,2.3,0,,,0,,,0,2.7600000000000002,3.9800000000000004,1.1,1.9,2
cardid71599841,0.54,,,,under construction,,0.24,1.0,1.0,1.0,390.0,13846.0,,,4.0,,18.9894007,73.1175162,138.0,the wadhwa group,wadhwa wise city,unfurnished,navi mumbai,panvel,new property,under construction,,,organization,0.00 - 0.99,,1.54,1.1,5,0.45,0.4,2,2.96,0.4,3,16.849999999999998,7.8,0,1.3,1.3,1,,,0,0.45,4.619999999999999,0.4,2.2,11
cardid71708969,2.23,,160.0,2.0,under construction,,1.01,2.0,2.0,1.0,848.0,26297.0,,,,,19.1154908,72.8726952,3.0,pride group,park royale,unfurnished,mumbai,andheri east,new property,under construction,,,organization,2.00 - 2.99,,66.35,11.2,0,,,0,6.9399999999999995,1.9,1,3.7600000000000002,0.8,4,1.4333333333333333,0.7,2,,,0,1.4333333333333333,19.620833333333334,0.7,3.65,7
cardid72610829,0.8220000000000001,"vitrified, wooden, ceramic tiles, marbonite",80.0,1.0,under construction,,0.37,2.0,2.0,1.0,384.0,21409.0,,,2.0,,19.3745830863848,72.8076393946386,1.0,ghanshyam realtors,canary,unfurnished,palghar,vasai west,new property,under construction,,,organization,0.00 - 0.99,,15.0,15.0,0,,,0,7.133333333333333,1.2,2,18.7,15.3,0,0.6,0.6,1,,,0,0.6,10.358333333333333,0.6,8.025,3
cardid70818407,2.98,,540.0,2.0,under construction,,1.34,3.0,3.0,1.0,977.0,30502.0,,,,,19.012216203088,72.8604594318626,27.0,ajmera realty,ajmera manhattan,unfurnished,mumbai,wadala,new property,under construction,,,organization,2.00 - 2.99,,4.3,4.3,0,3.8499999999999996,2.6,0,4.2,4.2,0,3.525,2.9,0,,,0,,,0,3.525,3.9687499999999996,2.6,3.5000000000000004,0
cardid72470259,1.11,"vitrified, wooden, ceramic tiles",183.0,1.0,under construction,,0.5,1.0,2.0,1.0,385.0,28831.0,,,2.0,,19.0799983,72.8545019,1.0,atmiya group,atmiya centria,unfurnished,mumbai,santacruz east,new property,under construction,,,organization,1.00 - 1.99,,5.5,5.2,0,5.333333333333333,4.5,0,2.825,1.0,3,4.566666666666667,2.1,0,,,0,,,0,2.825,4.5562499999999995,1.0,3.1999999999999997,3
cardid72567753,3.1,,284.0,5.0,,,1.4,2.0,2.0,1.0,774.0,40052.0,,,3.0,,19.04861686,72.90787005,5.0,meraki habitats llp,one meraki,semi-furnished,mumbai,chembur,new property,ready to move,,,organization,3.00 - 3.99,,2.25,1.3,3,,,0,5.033333333333333,2.7,0,7.26,1.5,1,,,0,1.5,1.5,2,1.5,4.010833333333333,1.3,1.75,6
cardid72420461,11.45,,11.0,17.0,under construction,,5.17,4.0,4.0,,1591.0,72000.0,,17.0,2.0,,19.0699335919407,72.8363080829478,,jasani realty pvt. ltd.,apollo heights,unfurnished,mumbai,khar west,new property,under construction,,,organization,10.00 - 14.99,,6.166666666666667,0.6,1,,,0,1.8,0.1,3,4.85,4.2,0,0.7,0.6,2,,,0,0.7,3.3791666666666664,0.1,1.375,6
cardid70033183,1.87,"vitrified, marble",,,under construction,,0.84,3.0,3.0,1.0,1090.0,17156.0,,,,,19.2392002271759,72.997235034948,,,forestville,unfurnished,thane,kolshet,new property,under construction,,,organization,1.00 - 1.99,,1.675,1.2,3,,,0,2.5,1.5,2,,,0,,,0,,,0,1.675,2.0875,1.2,1.35,5
cardid72031229,3.12,vitrified,80.0,2.0,under construction,,1.41,2.0,2.0,,676.0,46154.0,,9.0,,,19.0812559812257,72.8376604906028,0.73,paradigm realty,paradigm artteza,unfurnished,mumbai,santacruz west,new property,under construction,,,organization,3.00 - 3.99,,3.725,0.1,2,9.2,8.2,0,1.24,0.4,4,8.866666666666667,8.1,0,,,0,,,0,1.24,5.757916666666667,0.1,4.199999999999999,6
cardid72261103,0.872,vitrified,312.0,1.0,under construction,,0.39,1.0,2.0,1.0,420.0,20750.0,,,7.0,,19.1303464798827,72.934955451681,1.0,satre constructions llp,satre happynest,unfurnished,mumbai,kanjurmarg east,new property,under construction,,,organization,0.00 - 0.99,,15.899999999999999,15.4,0,1.4,1.4,1,15.7,15.7,0,,,0,,,0,,,0,1.4,11.0,1.4,10.833333333333334,1
cardid71577667,0.179,vitrified,192.0,1.0,under construction,,0.08,1.0,1.0,,427.0,4192.0,,8.0,2.0,,19.7019886,72.7747325,2.0,vbhc,vbhc spring water,unfurnished,palghar,palghar,new property,under construction,,,organization,0.00 - 0.99,,1.0,1.0,1,,,0,,,0,,,0,,,0,,,0,1.0,1.0,1.0,1.0,1
